actual_price,discount,name,price_without_discount,rating,specification,total_ratings
"₹1,600",,Nokia 105 DS,,4.2,"4 MB RAM | 4 MB ROM,3.56 cm (1.4 inch) Display,800 mAh Battery,0 0 0 0MHz Processor,1 Year Manufacturer Warranty","18,127 Ratings "
"₹3,999",,Nokia Asha 230 (White),,3.9,"Expandable Upto 32 GB,7.09 cm (2.79 inch) QVGA Display,1.3MP Rear Camera,1020 mAh Battery,1 Year for Mobile & 6 Months for Accessories",72 Ratings 
"₹3,999",,Nokia Asha 230 (Bright Red),,3.8,"Expandable Upto 32 GB,7.09 cm (2.79 inch) QVGA Display,1.3MP Rear Camera,1020 mAh Battery,1 Year for Mobile & 6 Months for Accessories",83 Ratings 
"₹13,900",,"Nokia 3.1 (White, 32 GB)",,4,"3 GB RAM | 32 GB ROM,13.21 cm (5.2 inch) Display,13MP Rear Camera,2990 mAh Battery,1 Year Warranty",680 Ratings 
"₹3,499",,Nokia 225,,4,"8 MB RAM | Expandable Upto 32 GB,7.11 cm (2.8 inch) QVGA Display,2MP Rear Camera,1200 mAh Battery,ARM7 Processor,1 Year Manufacturer Warranty","6,643 Ratings "
"₹9,990",28% off,"Nokia 5.1 Plus (Blue, 64 GB)","₹,13,999",4.1,"4 GB RAM | 64 GB ROM | Expandable Upto 400 GB,14.73 cm (5.8 inch) HD+ Display,13MP + 5MP | 8MP Front Camera,3060 mAh Battery,MediaTek Helio P60 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",186 Ratings 
"₹9,998",7% off,"Nokia C21 Plus (Dark Cyan, 64 GB)","₹,10,797",3.7,"4 GB RAM | 64 GB ROM,16.69 cm (6.57 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,5050 mAh Lithium Polymer Battery,Octa Core Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase",119 Ratings 
"₹10,500",11% off,"Nokia G20 (Dark Blue, 64 GB)","₹,11,900",3.9,"4 GB RAM | 64 GB ROM,16.51 cm (6.5 inch) HD+ Display,48MP Rear Camera | 8MP Front Camera,5050 mAh Battery,Mediatek G35 8x A53 2.3GHz Processor,1 year Manufacturer's Warranty",285 Ratings 
"₹1,449",9% off,Nokia 105 DS 2020,"₹,1,599",4.2,"4 MB RAM | 4 MB ROM,4.5 cm (1.77 Inch) Quarter QVGA Display,800 mAh3 Li-ion Battery,Brand Warranty of 1 Year Available for Mobile from Date of Purchase","27,560 Ratings "
"₹2,599",,Nokia 150,,4.2,"4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1020 mAh Battery,0 0 0 0 Processor Processor,1 Year","10,959 Ratings "
"₹1,900",,Nokia 101,,4.2,"Expandable Upto 16 GB,4.57 cm (1.8 inch) NA Display,1320 mAh Li-Ion Battery,1 Year for Mobile & 6 Months for Accessories","2,037 Ratings "
"₹1,560",,Nokia 106,,4.2,"4 MB RAM | 4 MB ROM,4.57 cm (1.8 inch) Display,800 mAh Battery,1 Year Warranty","13,816 Ratings "
"₹2,849",13% off,Nokia 216 DS 2020,"₹,3,299",4.2,"16 MB RAM | 16 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1020 mAh Battery,1 Year Manufacturer Warranty","15,711 Ratings "
"₹2,299",,Nokia 215,,4.1,"8 MB RAM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1100 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","5,962 Ratings "
"₹1,399",,Nokia 105 DS,,4.2,"4 MB RAM | 4 MB ROM,4.57 cm (1.8 inch) Display,800 mAh Battery,1 Year On Handset, 6 Months On Accessories","18,127 Ratings "
"₹2,049",,Nokia 130,,4.2,"4 MB RAM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1020 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase","16,473 Ratings "
"₹2,599",,Nokia TA-1235/150 DS,,4.2,"4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) VGA Display,0.3MP Rear Camera,1020 mAh Battery,NA Processor,1 Year","36,305 Ratings "
"₹6,599",,Nokia C3,,3.8,"cm Display,1 Year Manufacturer Warranty",5 Ratings 
"₹2,849",13% off,Nokia 216 DS 2020,"₹,3,299",4.2,"16 MB RAM | 16 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera | 0.3MP Front Camera,1020 mAh Battery,0 0 0 0 Processor Processor,Brand Warranty of 1 Year","15,711 Ratings "
"₹3,319",,Nokia 112,,4.1,"16 MB RAM | 16 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) QVGA Display,0.3MP Rear Camera,1400 mAh Li-Ion Battery,1 Year for Mobile & 6 Months for Accessories",506 Ratings 
"₹5,359",,Nokia X2,,,"cm Display,1 Year Manufacturer Warranty",
"₹10,299",,"Nokia 3 (Copper White, 16 GB)",,3.9,"2 GB RAM | 16 GB ROM | Expandable Upto 128,12.7 cm (5 inch) HD Display,8MP Rear Camera | 8MP Front Camera,2630 mAh Battery,MTK 6737 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","8,274 Ratings "
"₹2,999",,Nokia 220,,4,"8 MB RAM,6.1 cm (2.4 inch) QVGA Display,2MP Rear Camera,1100 mAh Li-Ion Battery,ARM7 Processor,1 Year Manufacturer Warranty","9,202 Ratings "
"₹2,049",,Nokia 130,,4.2,"4 MB RAM | 8 MB ROM,4.32 cm (1.7 inch) Display,0.3MP Rear Camera,1020 mAh Battery,1 year manufacturer warranty","16,473 Ratings "
"₹2,049",,Nokia 130,,4.2,"4 MB RAM | 8 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1020 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase","16,473 Ratings "
"₹19,499",,"Nokia 6 (Matte Black, 64 GB)",,3.9,"4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,16MP Rear Camera | 8MP Front Camera,3000 mAh Battery,Qualcomm Snapdragon 430 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","1,313 Ratings "
"₹2,499",,Nokia 110,,3.6,"16 MB RAM | 10 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) QVGA Display,1MP Rear Camera,800 mAh Li-Ion Battery,Brand Warranty of 1 Year Available for Mobile",891 Ratings 
"₹13,990",,"Nokia 5.1 (Black, 32 GB)",,4,"3 GB RAM | 32 GB ROM,13.97 cm (5.5 inch) Display,16MP Rear Camera,2970 mAh Battery,1 Year Manufacturing Warranty for Mobile and 6 Months Battery Warranty",364 Ratings 
"₹9,499",,"Nokia XPlus (Cyan, 4 GB)",,3.8,"768 MB RAM | 4 GB ROM | Expandable Upto 32 GB,10.16 cm (4 inch) WVGA Display,3MP Rear Camera,1500 mAh Battery,Qualcomm Snapdragon S4 Processor,1 Year for Mobile & 6 Months for Accessories",232 Ratings 
"₹4,085",22% off,Nokia 8210 4G,"₹,5,299",4,"4 MB RAM | 128 MB ROM,7.11 cm (2.8 inch) Display,0.3MP Rear Camera,1450 mAh Battery,1 Year Manufacturer Replacement warranty",306 Ratings 
"₹3,229",7% off,Nokia 110 4G,"₹,3,499",3.9,"128 MB RAM | 48 MB ROM,4.57 cm (1.8 inch) Display,0.8MP Rear Camera,1020 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including battery from the date of purchase","2,492 Ratings "
"₹9,499",20% off,"Nokia C21 Plus (Warm Grey, 32 GB)","₹,11,999",3.8,"3 GB RAM | 32 GB ROM,16.69 cm (6.57 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,5050 mAh Lithium Polymer Battery,Octa Core Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase",21 Ratings 
"₹9,499",20% off,"Nokia C21 Plus (Dark Cyan, 32 GB)","₹,11,999",3.8,"3 GB RAM | 32 GB ROM,16.69 cm (6.57 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,5050 mAh Lithium Polymer Battery,Octa Core Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase",21 Ratings 
"₹10,499",19% off,"Nokia C21 Plus (Warm Grey, 64 GB)","₹,12,999",3.7,"4 GB RAM | 64 GB ROM,16.69 cm (6.57 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,5050 mAh Lithium Polymer Battery,Octa Core Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase",119 Ratings 
"₹28,831",,"Nokia 8.1 (Iron, 64 GB)",,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 400 GB,15.7 cm (6.18 inch) Full HD+ Display,12MP + 13MP | 20MP Front Camera,3500 mAh Battery,Qualcomm Snapdragon 710 Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase","9,006 Ratings "
"₹12,999",10% off,"Nokia G21 (Nordic Blue, 64 GB)","₹,14,499",4,"4 GB RAM | 64 GB ROM,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5050 mAh Lithium Polymer Battery,Unisoc T606 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase",238 Ratings 
"₹17,600",,"Nokia 6.1 Plus (Black, 64 GB)",,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 400 GB,14.73 cm (5.8 inch) Full HD+ Display,16MP + 5MP | 16MP Front Camera,3060 mAh Battery,Qualcomm Snapdragon 636 Octacore Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","2,12,559 Ratings "
"₹18,599",,"Nokia 6.1 Plus (White, 64 GB)",,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 400 GB,14.73 cm (5.8 inch) Full HD+ Display,16MP + 5MP | 16MP Front Camera,3060 mAh Battery,Qualcomm Snapdragon 636 Octacore Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","2,12,559 Ratings "
"₹4,879",24% off,Nokia 5710 XpressAudio,"₹,6,499",3.7,"48 MB RAM | 128 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1450 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Battery from the Date of Purchase",166 Ratings 
"₹3,499",2% off,Nokia 215 4G DS 2020,"₹,3,599",3.8,"64 MB RAM | 128 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,1150 mAh Lithium-ion Battery,Unisoc Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase","2,817 Ratings "
"₹4,698",20% off,Nokia 2660 DS 4G Flip,"₹,5,899",4,"128 MB RAM | 48 MB ROM,7.11 cm (2.8 inch) Display,0.3MP Rear Camera,1450 mAh Battery,1 YEAR",895 Ratings 
"₹11,499",,"Nokia 2.4 (Charcoal Grey, 64 GB)",,4.1,"3 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4500 mAh Li-ion Polymer Battery,MediaTek Helio P22 Processor,1 Year Manufacturer Warranty for Device and Battery and 6 Months Manufacturer Warranty for In-Box Accessories from the Date of Purchase","1,185 Ratings "
"₹8,599",,"Nokia 2.2 (Black, 16 GB)",,4,"2 GB RAM | 16 GB ROM | Expandable Upto 400 GB,14.5 cm (5.71 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Battery,MediaTek Helio A22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories","3,183 Ratings "
"₹12,999",7% off,"Nokia G10 (Dusk | Purple, 64 GB)","₹,13,999",4,"4 GB RAM | 64 GB ROM,16.51 cm (6.5 inch) HD+ Display,13MP + 2MP + 2MP | 8MP Front Camera,5050 mAh Lithium Ion Battery,MediaTek Helio G25 Processor,1 Year Manufacturer Warranty For Device and Battery and 6 Months Manufacturer Warranty for In-box Accessories From the Date of Purchase",197 Ratings 
"₹4,939",24% off,Nokia 5710 XpressAudio,"₹,6,499",3.7,"48 MB RAM | 128 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1450 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Battery from the Date of Purchase",166 Ratings 
"₹3,449",,Nokia 215 4G DS,"₹,3,450",3.7,"64 MB RAM | 128 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,1150 mAh Lithium-ion Battery,Unisoc Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase","1,969 Ratings "
"₹13,999",,"Nokia 3.4 (Dusk Purple, 64 GB)",,4,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.23 cm (6.39 inch) HD+ Display,13MP + 5MP + 2MP | 8MP Front Camera,4000 mAh Li-ion Battery,Qualcomm Snapdragon 460 Processor,1 Year Manufacturer Warranty For Device and Battery and 6 Months Manufacturer Warranty for In-box Accessories From the Date of Purchase",583 Ratings 
"₹11,499",,"Nokia 2.4 (Fjord Blue, 64 GB)",,4.1,"3 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4500 mAh Li-ion Polymer Battery,MediaTek Helio P22 Processor,1 Year Manufacturer Warranty for Device and Battery and 6 Months Manufacturer Warranty for In-Box Accessories from the Date of Purchase","1,185 Ratings "
"₹3,955",10% off,Nokia 225 4G DS 2020,"₹,4,399",3.7,"64 MB RAM | 128 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1150 mAh Lithium-ion Battery,Unisoc Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase","9,065 Ratings "
"₹9,199",26% off,"Nokia C 30 (Green, 32 GB)","₹,12,499",3.9,"3 GB RAM | 32 GB ROM,17.32 cm (6.82 inch) HD+ Display,13MP + 2MP Dual Rear Camera | 5MP Front Camera | 5MP Front Camera,6000 mAh Li-Polymer Battery,Spreadtrum SC9863A Processor,1 year manufacturer warranty for device and battery and 6 months manufacturer warranty for in-box accessories from the date of purchase",65 Ratings 
"₹3,490",,Nokia 110 4G,"₹,3,499",3.9,"128 MB RAM | 48 MB ROM,4.57 cm (1.8 inch) Display,0.8MP Rear Camera,1020 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including battery","2,492 Ratings "
"₹13,999",,"Nokia 3.4 (Fjord BLUE, 64 GB)",,4,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.23 cm (6.39 inch) HD+ Display,13MP + 5MP + 2MP | 8MP Front Camera,4000 mAh Li-ion Battery,Qualcomm Snapdragon 460 Processor,1 Year Manufacturer Warranty For Device and Battery and 6 Months Manufacturer Warranty for In-box Accessories From the Date of Purchase",583 Ratings 
"₹13,949",7% off,"Nokia G20 (Glacier Silver, 64 GB)","₹,14,999",3.9,"4 GB RAM | 64 GB ROM,16.51 cm (6.5 inch) HD+ Display,48MP Rear Camera | 8MP Front Camera,5050 mAh Battery,Mediatek G35 8x A53 2.3GHz Processor,1 year Manufacturer's Warranty",285 Ratings 
"₹3,300",5% off,Nokia 110 4G,"₹,3,499",3.9,"128 MB RAM | 48 MB ROM,4.57 cm (1.8 inch) Display,0.8MP Rear Camera,1020 mAh Battery,Brand Warranty of 1 Year Available for Mobile","2,492 Ratings "
"₹4,398",,Nokia 225 4G DS 2020,,3.7,"64 MB RAM | 128 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1150 mAh Lithium-ion Battery,Unisoc Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase","9,065 Ratings "
"₹10,500",12% off,"Nokia C31 (Charcoal, 32 GB)","₹,11,990",,"3 GB RAM | 32 GB ROM,17.12 cm (6.74 inch) Display,13MP Rear Camera,5050 mAh Battery,With a 1-year domestic replacement guarantee.",
"₹12,720",15% off,"Nokia G20 (Night Dark Blue, 64 GB)","₹,14,999",3.9,"4 GB RAM | 64 GB ROM,16.54 cm (6.51 inch) Display,48MP Rear Camera,5050 mAh Battery,1 Year Manufacturer Warranty For Device and Battery and 6 Months Manufacturer Warranty for In-box Accessories From the Date of Purchase",285 Ratings 
"₹28,831",,"Nokia 8.1 (Blue, 64 GB)",,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 400 GB,15.7 cm (6.18 inch) Full HD+ Display,12MP + 13MP | 20MP Front Camera,3500 mAh Battery,Qualcomm Snapdragon 710 Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase","9,006 Ratings "
"₹16,199",,"Nokia 5 (Tempered Blue, 16 GB)",,4.1,"3 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.21 cm (5.2 inch) HD Display,13MP Rear Camera | 8MP Front Camera,3000 mAh Battery,Qualcomm Snapdragon 430 64-bit Octa Core 1.4 GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","6,648 Ratings "
"₹56,299",,"Nokia 9 (Blue, 128 GB)",,3.8,"6 GB RAM | 128 GB ROM,15.21 cm (5.99 inch) Quad HD+ Display,5 x 12MP | 20MP Front Camera,3320 mAh Battery,Qualcomm Snapdragon 845 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",153 Ratings 
"₹17,979",,"Nokia 6.1 (Copper, Black, 32 GB)",,4.2,"3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,16MP Rear Camera,3000 mAh Battery,Qualcomm Snapdragon 630 Processor,Brand Warranty of 1 Year Available for Mobile","27,686 Ratings "
"₹17,599",,"Nokia Lumia 625 (White, 8 GB)",,4.1,"512 MB RAM | 8 GB ROM | Expandable Upto 64 GB,11.94 cm (4.7 inch) WVGA Display,5MP Rear Camera | 0.3MP Front Camera,2000 mAh Battery,Qualcomm Snapdragon S4 Processor,1 Year for Mobile & 6 Months for Accessories","1,694 Ratings "
"₹5,599",,Nokia 208,,3.6,"64 MB RAM | 256 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,1.3MP Rear Camera,1020 mAh Battery,1 Year for Mobile & 6 Months for Accessories",596 Ratings 
"₹6,299",,"Nokia Asha 310 (White, 20 MB)",,3.9,"64 MB RAM | 20 MB ROM | Expandable Upto 32 GB,7.62 cm (3 inch) Display,2MP Rear Camera,1110 mAh Battery,1 Year for Mobile & 6 Months for Accessories",286 Ratings 
"₹9,599",,"Nokia 2.2 (Black, 32 GB)",,4,"3 GB RAM | 32 GB ROM | Expandable Upto 400 GB,14.5 cm (5.71 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Battery,MediaTek Helio A22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories","3,624 Ratings "
"₹12,999",29% off,"Nokia 5.4 (Polar Night, 64 GB)","₹,18,499",3.9,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.23 cm (6.39 inch) HD+ Display,48MP + 5MP + 2MP + 2MP | 16MP Front Camera,4000 mAh Li-ion Battery,Qualcomm Snapdragon 662 Processor,1 Year Manufacturer Warranty for Device and Battery and 6 Months Manufacturer Warranty for In-Box Accessories from the Date of Purchase","2,009 Ratings "
"₹9,999",,"Nokia 2.3 (Charcoal, 32 GB)",,4,"2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4000 mAh Battery,MediaTek Helio A22 Processor,1 Year Warranty on Phone","1,765 Ratings "
"₹7,399",,"Nokia Asha 503 (White, 128 MB)",,3.8,"128 MB ROM | Expandable Upto 32 GB,7.62 cm (3 inch) QVGA Display,5MP Rear Camera,1200 mAh Battery,1 Year for Mobile & 6 Months for Accessories",135 Ratings 
"₹9,999",,"Nokia X2 Dual SIM (Bright Green, 4 GB)",,4.2,"1 GB RAM | 4 GB ROM | Expandable Upto 32 GB,10.9 cm (4.29 inch) WVGA Display,5MP Rear Camera,1800 mAh Battery,Qualcomm Snapdragon 200 Processor,1 Year for Mobile & 6 Months for Accessories","6,091 Ratings "
"₹27,559",,"Nokia Lumia 820 (Black, 8 GB)",,4.5,"1 GB RAM | 8 GB ROM | Expandable Upto 64 GB,10.92 cm (4.3 inch) WVGA Display,8MP Rear Camera,1650 mAh Li-Ion Battery,Qualcomm Snapdragon S4 Processor,1 Year for Mobile & 6 Months for Accessories",852 Ratings 
"₹2,299",,Nokia 215,,4.1,"8 MB RAM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1100 mAh Battery,Brand Warranty of 1 Year","5,962 Ratings "
"₹9,315",,Nokia C5-05,,4.2,"cm Display,1 Year Manufacturer Warranty",29 Ratings 
"₹37,999",,"Nokia Lumia 930 (Black, 32 GB)",,4.2,"2 GB RAM | 32 GB ROM,12.7 cm (5 inch) Full HD Display,20MP Rear Camera,2420 mAh Battery,Qualcomm Snapdragon 800 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",245 Ratings 
"₹6,440",,"Nokia 2 (Pewter / White, 8 GB)",,3.8,"1 GB RAM | 8 GB ROM,12.7 cm (5 inch) HD Display,8MP Rear Camera | 5MP Front Camera,4100 mAh Battery,1 Year on Handset 6 Months on Accessories","6,920 Ratings "
"₹4,199",,"Nokia 1 (Warm Red, 8 GB)",,3.9,"1 GB RAM | 8 GB ROM,11.43 cm (4.5 inch) Display,5MP Rear Camera,2150 mAh Battery,1 Year Manufacturer Warranty for Handset and 6 Months for Accessories","13,808 Ratings "
"₹7,399",,"Nokia Asha 503 (Green, 128 MB)",,,"128 MB ROM | Expandable Upto 32 GB,7.62 cm (3 inch) QVGA Display,5MP Rear Camera,1200 mAh Battery,1 Year for Mobile & 6 Months for Accessories",
"₹2,999",,Nokia 220,,4,"8 MB RAM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,2MP Rear Camera,1100 mAh Battery,ARM7 Processor,1 Year Manufacturer Warranty","9,202 Ratings "
"₹6,199",,"Nokia C5-05 (Black Aluminum Grey, 40 MB)",,3.6,"128 MB RAM | 40 MB ROM | Expandable Upto 16 GB,8.13 cm (3.2 inch) NA Display,2MP Rear Camera,1000 mAh Li-Ion Battery,1 Year for Mobile & 6 Months for Accessories",72 Ratings 
"₹16,990",,"Nokia 6.2 (Ice, 64 GB)",,4.2,"4 GB RAM | 64 GB ROM,16.0 cm (6.3 inch) Full HD+ Display,16MP + 5MP + 8MP | 8MP Front Camera,3500 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",287 Ratings 
"₹3,850",,Nokia Asha 201,,4.1,"32 MB RAM | 10 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,2MP Rear Camera,1430 mAh Li-Ion Battery,1 Year for Mobile & 6 Months for Accessories",114 Ratings 
"₹3,850",,Nokia Asha 201,,4.1,"32 MB RAM | 10 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,2MP Rear Camera,1430 mAh Li-Ion Battery,1 Year for Mobile & 6 Months for Accessories",114 Ratings 
"₹8,499",,"Nokia C3 (Sand, 16 GB)",,3.7,"2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,3040 mAh Lithium-ion Battery,SC9863A Octa Core Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase","1,806 Ratings "
"₹11,990",,"Nokia 5 (Tempered Blue, 16 GB)",,4,"2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.21 cm (5.2 inch) HD Display,13MP Rear Camera | 8MP Front Camera,3000 mAh Battery,Qualcomm Snapdragon 430 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",958 Ratings 
"₹3,319",,Nokia 112,,4.1,"16 MB RAM | 16 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) QVGA Display,0.3MP Rear Camera,1400 mAh Li-Ion Battery,1 Year for Mobile & 6 Months for Accessories",506 Ratings 
"₹8,499",,"Nokia C3 (Nordic Blue, 16 GB)",,3.7,"2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,3040 mAh Lithium-ion Battery,SC9863A Octa Core Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase","1,806 Ratings "
"₹11,990",,"Nokia 5 (Matte Black, 16 GB)",,4,"2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.21 cm (5.2 inch) HD Display,13MP Rear Camera | 8MP Front Camera,3000 mAh Battery,Qualcomm Snapdragon 430 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",958 Ratings 
"₹10,899",,"Nokia 3 (Tempered Blue, 16 GB)",,3.9,"2 GB RAM | 16 GB ROM | Expandable Upto 128,12.7 cm (5 inch) HD Display,8MP Rear Camera | 8MP Front Camera,2630 mAh Battery,MTK 6737 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","8,274 Ratings "
"₹2,150",,Nokia 215,,4.1,"8 MB RAM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1100 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","5,962 Ratings "
"₹12,399",,"Nokia 3.2 (Black, 32 GB)",,4.1,"3 GB RAM | 32 GB ROM | Expandable Upto 400 GB,15.9 cm (6.26 inch) Display,13MP Rear Camera | 5MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 429 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories Excluding Battery","1,490 Ratings "
"₹18,599",,"Nokia 5.1 Plus (Black, 64 GB)",,3.7,"6 GB RAM | 64 GB ROM,14.73 cm (5.8 inch) Display,13MP Rear Camera,3060 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",63 Ratings 
"₹13,199",,"Nokia 5.1 Plus (Black, 32 GB)",,4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 400 GB,14.73 cm (5.8 inch) HD+ Display,13MP + 5MP | 8MP Front Camera,3060 mAh Battery,MediaTek Helio P60 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","1,76,495 Ratings "
"₹10,199",,"Nokia 3.2 (Steel, 16 GB)",,3.9,"2 GB RAM | 16 GB ROM | Expandable Upto 400 GB,15.9 cm (6.26 inch) Display,13MP Rear Camera | 5MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 429 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories Excluding Battery",293 Ratings 
