actual_price,discount,name,price_without_discount,rating,specification,total_ratings
"₹19,999",,"POCO M2 Pro (Green and Greener, 128 GB)",,4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 720G Processor,1 Year for Handset, 6 Months for Accessories","3,50,884 Ratings "
"₹17,999",,"POCO M2 Pro (Green and Greener, 64 GB)",,4.4,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 720G Processor,1 Year for Handset, 6 Months for Accessories","3,50,884 Ratings "
"₹18,999",,"POCO X2 (Atlantis Blue, 128 GB)",,4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,4500 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 730G Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","2,71,218 Ratings "
"₹19,999",,"POCO M2 Pro (Out of the Blue, 128 GB)",,4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 720G Processor,1 Year for Handset, 6 Months for Accessories","3,50,884 Ratings "
"₹15,999",,"POCO M3 Pro 5G (Power Black, 64 GB)",,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Polymer Battery,MediaTek Dimensity 700 Processor,Multiple Hands-free Voice Assistant,One Year Warranty for Handset, 6 Months for Accessories","63,523 Ratings "
"₹14,999",11% off,"POCO M4 Pro 5G (Power Black, 64 GB)","₹,16,999",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 8MP | 16MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Mediatek Dimensity 810 Processor,One Year for Handset, 6 Months for Accessories","42,198 Ratings "
"₹24,999",,"POCO X3 Pro (Graphite Black, 128 GB)",,4.3,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 20MP Front Camera,5160 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 860 Processor,Multiple Hands-free Voice Assistants,One Year Warranty for Handset, 6 Months for Accessories","56,182 Ratings "
"₹11,999",,"POCO M2 Reloaded (Mostly Blue, 64 GB)",,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,13MP + 8MP + 5MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,MediaTek Helio G80 Processor,1 Year for Handset, 6 Months for Accessories","67,044 Ratings "
"₹17,999",,"POCO X2 (Atlantis Blue, 64 GB)",,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,4500 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 730G Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","2,71,218 Ratings "
"₹8,490",15% off,"POCO C3 (Matte Black, 32 GB)","₹,9,999",4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) HD+ Display,13MP + 2MP + 2MP | 5MP Front Camera,5000 mAh Li-ion Polymer Battery,Mediatek Helio G35 Processor,1 Year on Handset and 6 Months on Accessories","3,98,932 Ratings "
"₹16,999",,"POCO M2 Pro (Green and Greener, 64 GB)",,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 720G Processor,1 Year for Handset, 6 Months for Accessories","2,48,819 Ratings "
"₹32,999",,"POCO F3 GT 5G (Predator Black, 128 GB)",,4.3,"6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5065 mAh Lithium-ion Polymer Battery,MediaTek Dimensity 1200 Processor,Multiple Hands-free Voice Assistant,1 Year Warranty for Handset, 6 Months for Accessories","4,713 Ratings "
"₹23,999",,"POCO X3 Pro (Steel Blue, 128 GB)",,4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 20MP Front Camera,5160 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 860 Processor,Multiple Hands-free Voice Assistants,One Year Warranty for Handset, 6 Months for Accessories","1,36,149 Ratings "
"₹18,999",17% off,"POCO X4 Pro 5G (Laser Black, 64 GB)","₹,22,999",4.2,"6 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Super AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 695 5G Processor,One Year for Handset, 6 Months for Accessories","76,397 Ratings "
"₹17,999",,"POCO M3 Pro 5G (Cool Blue, 128 GB)",,4.2,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Polymer Battery,MediaTek Dimensity 700 Processor,Multiple Hands-free Voice Assistant,One Year Warranty for Handset, 6 Months for Accessories","53,663 Ratings "
"₹21,999",,"POCO F1 (Rosso Red, 64 GB)",,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.7 cm (6.18 inch) Full HD+ Display,12MP + 5MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 845 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","2,44,104 Ratings "
"₹16,999",,"POCO M2 Pro (Out of the Blue, 64 GB)",,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 720G Processor,1 Year for Handset, 6 Months for Accessories","2,48,819 Ratings "
"₹20,999",,"POCO X3 (Shadow Gray, 128 GB)",,4.3,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 13MP + 2MP + 2MP | 20MP Front Camera,6000 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 732G Processor,1 Year for Handset and 6 Months for Accessories","2,55,412 Ratings "
"₹17,999",,"POCO X2 (Matrix Purple, 64 GB)",,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,4500 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 730G Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","2,71,218 Ratings "
"₹11,999",,"POCO M3 (Cool Blue, 64 GB)",,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + 2MP | 8MP Front Camera,6000 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 662 Processor,Multiple Hands-free Voice Assistant,One Year Warranty for Handset, 6 Months for Accessories","1,24,866 Ratings "
"₹15,999",,"POCO M3 Pro 5G (Cool Blue, 64 GB)",,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Polymer Battery,MediaTek Dimensity 700 Processor,Multiple Hands-free Voice Assistant,One Year Warranty for Handset, 6 Months for Accessories","63,523 Ratings "
"₹34,999",,"POCO F3 GT 5G (Gunmetal Silver, 128 GB)",,4.3,"8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5065 mAh Lithium-ion Polymer Battery,MediaTek Dimensity 1200 Processor,Multiple Hands-free Voice Assistant,1 Year Warranty for Handset, 6 Months for Accessories","14,936 Ratings "
"₹11,999",,"POCO M3 (Yellow, 64 GB)",,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + 2MP | 8MP Front Camera,6000 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 662 Processor,Multiple Hands-free Voice Assistant,One Year Warranty for Handset, 6 Months for Accessories","1,24,866 Ratings "
"₹32,999",,"POCO F3 GT 5G (Gunmetal Silver, 128 GB)",,4.3,"6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5065 mAh Lithium-ion Polymer Battery,MediaTek Dimensity 1200 Processor,Multiple Hands-free Voice Assistant,1 Year Warranty for Handset, 6 Months for Accessories","4,713 Ratings "
"₹17,999",,"POCO M3 Pro 5G (Power Black, 128 GB)",,4.2,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Polymer Battery,MediaTek Dimensity 700 Processor,Multiple Hands-free Voice Assistant,One Year Warranty for Handset, 6 Months for Accessories","53,663 Ratings "
"₹10,999",,"POCO C3 (Lime Green, 64 GB)",,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) HD+ Display,13MP + 2MP + 2MP | 5MP Front Camera,5000 mAh Li-ion Polymer Battery,Mediatek Helio G35 Processor,1 Year on Handset and 6 Months on Accessories","3,06,497 Ratings "
"₹15,999",,"POCO M3 Pro 5G (Yellow, 64 GB)",,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Polymer Battery,MediaTek Dimensity 700 Processor,Multiple Hands-free Voice Assistant,One Year Warranty for Handset, 6 Months for Accessories","63,523 Ratings "
"₹20,999",,"POCO X2 (Atlantis Blue, 256 GB)",,4.5,"8 GB RAM | 256 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,4500 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 730G Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","60,880 Ratings "
"₹20,999",,"POCO X2 (Phoenix Red, 256 GB)",,4.5,"8 GB RAM | 256 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,4500 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 730G Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","60,880 Ratings "
"₹20,999",,"POCO X2 (Matrix Purple, 256 GB)",,4.5,"8 GB RAM | 256 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,4500 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 730G Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","60,880 Ratings "
"₹17,999",,"POCO M2 Pro (Two Shades of Black, 64 GB)",,4.4,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 720G Processor,1 Year for Handset, 6 Months for Accessories","3,50,884 Ratings "
"₹14,999",,"POCO M2 (Slate Blue, 128 GB)",,4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,13MP + 8MP + 5MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,MediaTek Helio G80 Processor,1 Year for Handset, 6 Months for Accessories","4,08,079 Ratings "
"₹19,999",,"POCO X3 (Shadow Gray, 64 GB)",,4.3,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 13MP + 2MP + 2MP | 20MP Front Camera,6000 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 732G Processor,1 Year for Handset and 6 Months for Accessories","2,55,412 Ratings "
"₹18,999",,"POCO X2 (Matrix Purple, 128 GB)",,4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,4500 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 730G Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","2,71,218 Ratings "
"₹14,999",,"POCO M3 (Yellow, 128 GB)",,4.3,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + 2MP | 8MP Front Camera,6000 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 662 Processor,Multiple Hands-free Voice Assistant,One Year Warranty for Handset, 6 Months for Accessories","4,81,986 Ratings "
"₹12,999",,"POCO M3 (Power Black, 64 GB)",,4.3,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + 2MP | 8MP Front Camera,6000 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 662 Processor,Multiple Hands-free Voice Assistant,One Year Warranty for Handset, 6 Months for Accessories","4,81,986 Ratings "
"₹23,999",,"POCO X3 Pro (Golden Bronze, 128 GB)",,4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 20MP Front Camera,5160 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 860 Processor,Multiple Hands-free Voice Assistants,One Year Warranty for Handset, 6 Months for Accessories","1,36,149 Ratings "
"₹14,999",,"POCO M2 (Brick Red, 128 GB)",,4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,13MP + 8MP + 5MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,MediaTek Helio G80 Processor,1 Year for Handset, 6 Months for Accessories","4,08,079 Ratings "
"₹27,999",20% off,"POCO F4 5G (Nebula Green, 128 GB)","₹,34,999",4.3,"8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP | 20MP Front Camera,4500 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 870 Processor,2 Years Brand Warranty","4,939 Ratings "
"₹14,999",,"POCO M2 (Pitch Black, 128 GB)",,4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,13MP + 8MP + 5MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,MediaTek Helio G80 Processor,1 Year for Handset, 6 Months for Accessories","4,08,079 Ratings "
"₹12,999",,"POCO M2 (Pitch Black, 64 GB)",,4.4,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,13MP + 8MP + 5MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,MediaTek Helio G80 Processor,1 Year for Handset, 6 Months for Accessories","4,08,079 Ratings "
"₹17,999",,"POCO X2 (Phoenix Red, 64 GB)",,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,4500 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 730G Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","2,71,218 Ratings "
"₹18,999",,"POCO X2 (Phoenix Red, 128 GB)",,4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,4500 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 730G Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","2,71,218 Ratings "
"₹25,999",21% off,"POCO F4 5G (Nebula Green, 128 GB)","₹,32,999",4.3,"6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP | 20MP Front Camera,4500 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 870 Processor,2 Years Brand Warranty","12,168 Ratings "
"₹21,999",,"POCO F1 (Steel Blue, 64 GB)",,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.7 cm (6.18 inch) Full HD+ Display,12MP + 5MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 845 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","2,44,104 Ratings "
"₹14,999",31% off,"POCO F1 (Graphite Black, 64 GB)","₹,21,999",4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.7 cm (6.18 inch) Full HD+ Display,12MP + 5MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 845 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","2,44,104 Ratings "
"₹25,999",,"POCO X3 Pro (Golden Bronze, 128 GB)",,4.3,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 20MP Front Camera,5160 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 860 Processor,Multiple Hands-free Voice Assistants,One Year Warranty for Handset, 6 Months for Accessories","56,182 Ratings "
"₹29,999",25% off,"POCO F4 5G (Nebula Green, 256 GB)","₹,39,999",4.3,"12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP | 20MP Front Camera,4500 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 870 Processor,2 Years Brand Warranty","2,873 Ratings "
"₹36,999",,"POCO F3 GT 5G (Gunmetal Silver, 256 GB)",,4.3,"8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5065 mAh Lithium-ion Polymer Battery,MediaTek Dimensity 1200 Processor,Multiple Hands-free Voice Assistant,1 Year Warranty for Handset, 6 Months for Accessories","14,936 Ratings "
