actual_price,discount,name,price_without_discount,rating,specification,total_ratings
"₹18,990",,"vivo Y33T (Mirror Black, 128 GB)",,4.4,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Battery,Qualcomm Snapdragon 680 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories","2,612 Ratings "
"₹11,990",20% off,"vivo Y12G (Phantom Black, 64 GB)","₹,14,990",4.3,"3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 439 Processor,1 Year Warranty for Handset and 6 Months for In-box Accessories","4,571 Ratings "
"₹10,959",1% off,"vivo Y21E (Midnight Blue, 64 GB)","₹,11,182",4.2,"3 GB RAM | 64 GB ROM,16.54 cm (6.51 inch) Display,13MP Rear Camera,5000 mAh Battery,12 months",290 Ratings 
"₹35,999",10% off,"vivo V25 Pro 5G (Sailing Blue, 128 GB)","₹,39,999",4.3,"8 GB RAM | 128 GB ROM,16.66 cm (6.56 inch) Full HD+ Display,64MP + 8MP + 2MP | 32MP Front Camera,4830 mAh Lithium Battery,Mediatek Dimensity 1300 Processor,Color Changing Fluorite AG Glass Design,120 Hz 3D Curve Display,1 Year on Handset and 6 Months on Accessories","6,346 Ratings "
"₹15,490",,"vivo Y20A 2021 (Nebula Blue, 64 GB)",,4.3,"3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,1 Year for Handset and 6 Months for In-box Accessories","2,922 Ratings "
"₹13,990",17% off,"vivo Y20G 2021 (Obsidian Black, 64 GB)","₹,16,990",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,MediaTek Helio P35 Processor,1 Year for Handset and 6 Months for In-box Accessories","6,231 Ratings "
"₹20,990",,"vivo Y51A (Titanium Sapphire, 128 GB)",,4.3,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 662 Processor,1 Year for Handset and 6 Months for In-box Accessories","3,221 Ratings "
"₹14,499",27% off,"vivo T1 44W (Ice Dawn, 128 GB)","₹,19,990",4.5,"4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.36 cm (6.44 inch) Full HD+ AMOLED Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Battery,Qualcomm Snapdragon 680 Processor,1 Year Handset and 6 Months Accessories","91,960 Ratings "
"₹15,999",23% off,"vivo T1 44W (Ice Dawn, 128 GB)","₹,20,990",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.36 cm (6.44 inch) Full HD+ AMOLED Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Battery,Qualcomm Snapdragon 680 Processor,1 Year Handset and 6 Months Accessories","52,575 Ratings "
"₹16,990",19% off,"vivo T1 5G (Rainbow Fantasy, 128 GB)","₹,20,990",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Battery,Qualcomm Snapdragon 695 Processor,1 Year Handset and 6 Months Accessories","1,69,124 Ratings "
"₹39,999",11% off,"vivo V27 Pro 5G (Noble Black, 256 GB)","₹,44,999",4.5,"8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP (OIS) + 8MP + 2MP | 50MP Front Camera,4600 mAh Battery,Mediatek Dimensity 8200 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories",682 Ratings 
"₹16,990",19% off,"vivo T1 5G (Silky White, 128 GB)","₹,20,990",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Battery,Qualcomm Snapdragon 695 Processor,1 Year Handset and 6 Months Accessories","1,69,124 Ratings "
"₹37,999",9% off,"vivo V27 Pro 5G (Noble Black, 128 GB)","₹,41,990",4.5,"8 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP (OIS) + 8MP + 2MP | 50MP Front Camera,4600 mAh Battery,Mediatek Dimensity 8200 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories",682 Ratings 
"₹14,300",20% off,"vivo Y22 (Starlit Blue, 64 GB)","₹,17,990",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.64 cm (6.55 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Lithium Battery,Mediatek Helio G70 Processor,1 Year of Device & 6 Months for In-Box Accessories",760 Ratings 
"₹16,990",19% off,"vivo T1 5G (Starlight Black, 128 GB)","₹,20,990",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Battery,Qualcomm Snapdragon 695 Processor,1 Year Handset and 6 Months Accessories","1,69,124 Ratings "
"₹34,990",7% off,"vivo V23 5G (Sunshine Gold, 256 GB)","₹,37,990",4.3,"12 GB RAM | 256 GB ROM,16.36 cm (6.44 inch) Full HD+ Display,64MP + 8MP + 2MP | 50MP + 8MP Dual Front Camera,4200 mAh Lithium Battery,Mediatek Dimensity 920 Processor,1 Year for Handset and 6 Months for Accessories","2,958 Ratings "
"₹15,990",20% off,"vivo T1 5G (Silky White, 128 GB)","₹,19,990",4.3,"4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Battery,Qualcomm Snapdragon 695 Processor,1 Year Handset and 6 Months Accessories","64,752 Ratings "
"₹15,490",32% off,"vivo Y53s (Fantastic Rainbow, 128 GB)","₹,22,990",4.3,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,64MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Battery,MediaTek Helio G80 Processor,1 Year Warranty for Handset and 6 Months for In-box Accessories","19,084 Ratings "
"₹9,999",30% off,"vivo Y15c (Wave Green, 32 GB)","₹,14,490",4.2,"3 GB RAM | 32 GB ROM | Expandable Upto 1 TB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Lithium Battery,Mediatek Helio P35 Processor,1 Year for Device & 6 Months for In-Box Accessories","1,175 Ratings "
"₹9,850",,"vivo y15s (MYSTIC BLUE, 32 GB)","₹,9,909",4.3,"3 GB RAM | 32 GB ROM,16.54 cm (6.51 inch) Display,13MP Rear Camera,5000 mAh Battery,1 YEAR FOR DEVICE & SIX MONTH FOR INBOX ACCESSORIES","3,859 Ratings "
"₹12,895",,"vivo Y21G (Midnight Blue, 64 GB)",,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Lithium Battery,Mediatek MT6769 Helio G70 Processor,1 Year for Device & 6 Months for In-Box Accessories","2,172 Ratings "
"₹30,989",11% off,"vivo V23 5G (Stardust Black, 128 GB)","₹,34,990",4.4,"8 GB RAM | 128 GB ROM,16.36 cm (6.44 inch) Full HD+ Display,64MP + 8MP + 2MP | 50MP + 8MP Dual Front Camera,4200 mAh Lithium Battery,Mediatek Dimensity 920 Processor,1 Year for Handset and 6 Months for Accessories","25,929 Ratings "
"₹17,999",24% off,"vivo T1 44W (Ice Dawn, 128 GB)","₹,23,990",4.3,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.36 cm (6.44 inch) Full HD+ AMOLED Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Battery,Qualcomm Snapdragon 680 Processor,1 Year Handset and 6 Months Accessories","6,049 Ratings "
"₹27,990",15% off,"vivo V21 5G (Neon Spark, 128 GB)","₹,32,990",4.3,"8 GB RAM | 128 GB ROM,16.36 cm (6.44 inch) Full HD+ Display,64MP + 8MP + 2MP | 44MP Front Camera,4000 mAh Lithium-ion Battery,Mediatek Dimensity 800U Processor,1 Year for Handset and 6 Months for Accessories","17,212 Ratings "
"₹19,490",,"vivo Y21 (Diamond Glow, 128 GB)",,4.3,"4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Lithium Battery,Mediatek Helio P35 Processor,1 Year Warranty for Handset and 6 Months for In-box Accessories","14,665 Ratings "
"₹19,999",20% off,"vivo Y56 5G (Orange Shimmer, 128 GB)","₹,24,999",4.5,"8 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Mediatek Dimensity 700 Processor,1 Year Manufacturer Warranty for Handset and 6 Months Manufacturer Warranty for In-Box Accessories",111 Ratings 
"₹19,990",20% off,"vivo Y73 (Roman Black, 128 GB)","₹,24,990",4.4,"8 GB RAM | 128 GB ROM,16.36 cm (6.44 inch) Full HD+ Display,64MP + 2MP + 2MP | 16MP Front Camera,4000 mAh Battery,MediaTek Helio G95 Processor,AMOLED Display,1 Year for Handset and 6 Months for In-box Accessories","9,996 Ratings "
"₹24,990",10% off,"vivo V21e (Dark Pearl, 128 GB)","₹,27,990",4.3,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.36 cm (6.44 inch) Full HD+ Display,64MP + 8MP | 32MP Front Camera,4000 mAh Battery,MediaTek Dimensity 700 Processor,44W Flast Charge,AMOLED Display,1 Year for Handset and 6 Months for In-box Accessories","7,937 Ratings "
"₹9,990",,"vivo Y91i (Fusion Black, 32 GB)",,4.3,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,4030 mAh Li-ion Battery,MTK Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","42,947 Ratings "
"₹30,990",13% off,"vivo V21 5G (Sunset Dazzle, 256 GB)","₹,35,990",4.3,"8 GB RAM | 256 GB ROM,16.36 cm (6.44 inch) Full HD+ Display,64MP + 8MP + 2MP | 44MP Front Camera,4000 mAh Lithium-ion Battery,MediaTek Dimensity 800U Processor,AMOLED Display,1 Year for Handset and 6 Months for In-box Accessories","17,212 Ratings "
"₹29,990",9% off,"vivo V21 5G (Arctic White, 128 GB)","₹,32,990",4.3,"8 GB RAM | 128 GB ROM,16.36 cm (6.44 inch) Full HD+ Display,64MP + 8MP + 2MP | 44MP Front Camera,4000 mAh Lithium-ion Battery,MediaTek Dimensity 800U Processor,AMOLED Display,1 Year for Handset and 6 Months for In-box Accessories","17,212 Ratings "
"₹43,990",4% off,"vivo V23 Pro 5G (Stardust Black, 256 GB)","₹,45,990",4.2,"12 GB RAM | 256 GB ROM,16.66 cm (6.56 inch) Full HD+ Display,108MP + 8MP + 2MP | 50MP + 8MP Dual Front Camera,4300 mAh Lithium Battery,Mediatek Dimensity 1200 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories","1,568 Ratings "
"₹21,990",15% off,"vivo Y75 5G (Starlight Black, 128 GB)","₹,25,990",4.4,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Battery,Mediatek Dimensity 700 Processor,1 Year Handset and 6 Months Accessories","1,318 Ratings "
"₹10,490",12% off,"vivo Y15c (Mystic Blue, 64 GB)","₹,11,989",4.2,"3 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Lithium Battery,Mediatek Helio P35 Processor,1 Year for Device & 6 Months for In-Box Accessories","1,175 Ratings "
"₹21,990",15% off,"vivo Y75 5G (Glowing Galaxy, 128 GB)","₹,25,990",4.4,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Battery,Mediatek Dimensity 700 Processor,1 Year Handset and 6 Months Accessories","1,318 Ratings "
"₹15,490",20% off,"vivo Y20T (Purist Blue, 64 GB)","₹,19,490",4.3,"6 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium Battery,Qualcomm Snapdragon 662 Processor,1 Year for Handset and 6 Months for In-box Accessories","2,483 Ratings "
"₹15,490",20% off,"vivo Y20T (Obsidian Black, 64 GB)","₹,19,490",4.3,"6 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium Battery,Qualcomm Snapdragon 662 Processor,1 Year for Handset and 6 Months for In-box Accessories","2,483 Ratings "
"₹11,990",20% off,"vivo Y12G (Glacier Blue, 64 GB)","₹,14,990",4.3,"3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 439 Processor,1 Year Warranty for Handset and 6 Months for In-box Accessories","4,571 Ratings "
"₹10,990",21% off,"vivo Y12G (Glacier Blue, 32 GB)","₹,13,990",4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 439 Processor,1 Year Warranty for Handset and 6 Months for In-box Accessories","4,571 Ratings "
"₹9,490",20% off,"vivo Y1s (Olive Black, 32 GB)","₹,11,990",4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,4030 mAh Battery,MediaTek Helio P35 Processor,1 Year for Handset and 6 Months for In-box Accessories","1,761 Ratings "
"₹9,490",20% off,"vivo Y1s (Aurora Blue, 32 GB)","₹,11,990",4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,4030 mAh Battery,MediaTek Helio P35 Processor,1 Year for Handset and 6 Months for In-box Accessories","1,761 Ratings "
"₹10,990",21% off,"vivo Y12G (Phantom Black, 32 GB)","₹,13,990",4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 439 Processor,1 Year Warranty for Handset and 6 Months for In-box Accessories","4,571 Ratings "
"₹16,990",,"vivo Y20G (Purist Blue, 64 GB)",,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,MediaTek Helio G80 Processor,1 Year for Handset and 6 Months for In-box Accessories","9,032 Ratings "
"₹21,990",,"vivo Y51A (Crystal Symphony, 128 GB)",,4.3,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 662 Processor,1 Year for Handset and 6 Months for In-box Accessories","10,493 Ratings "
"₹20,990",,"vivo Y51A (Crystal Symphony, 128 GB)",,4.3,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 662 Processor,1 Year for Handset and 6 Months for In-box Accessories","3,221 Ratings "
"₹20,990",,"vivo Y51A (Titanium Sapphire, 128 GB)",,4.3,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 662 Processor,1 Year for Handset and 6 Months for In-box Accessories","3,221 Ratings "
"₹13,990",6% off,"vivo Y15c (Wave Green, 64 GB)","₹,14,990",4.2,"3 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Lithium Battery,Mediatek Helio P35 Processor,1 Year for Device & 6 Months for In-Box Accessories","1,175 Ratings "
"₹79,999",8% off,"vivo X80 Pro (Cosmic Black, 256 GB)","₹,86,999",4.4,"12 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Quad HD Display,50MP + 48MP + 12MP + 8MP | 32MP Front Camera,4700 mAh Lithium Battery,Qualcomm Snapdragon 8 Gen 1 Mobile Platform Processor,1 Year on Handset and 6 Months on Accessories",710 Ratings 
"₹31,999",13% off,"vivo V25 5G (Surfing Blue, 256 GB)","₹,36,999",4.3,"12 GB RAM | 256 GB ROM,16.36 cm (6.44 inch) Full HD+ Display,64MP + 8MP + 2MP | 50MP Front Camera,4500 mAh Lithium Battery,Mediatek Dimensity 900 Processor,1 Year of Device & 6 Months for In-Box Accessories","1,484 Ratings "
"₹21,990",,"vivo Y51A (Titanium Sapphire, 128 GB)",,4.3,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 662 Processor,1 Year for Handset and 6 Months for In-box Accessories","10,493 Ratings "
"₹19,990",,"vivo S1 (Skyline Blue, 128 GB)",,4.5,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.21 cm (6.38 inch) Full HD+ Display,16MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Lithium Polymer Battery,Helio P65 (MT6768) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","11,977 Ratings "
"₹20,990",,"vivo S1 (Skyline Blue, 64 GB)",,4.4,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.21 cm (6.38 inch) Full HD+ Display,16MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Lithium Polymer Battery,Helio P65 (MT6768) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","2,746 Ratings "
"₹61,999",4% off,"vivo X80 (Cosmic Black, 256 GB)","₹,64,999",4.5,"12 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP + 12MP + 12MP | 32MP Front Camera,4500 mAh Lithium Battery,Mediatek Dimensity 9000 Processor,1 Year on Handset and 6 Months on Accessories",364 Ratings 
"₹10,990",,"vivo U10 (Electric Blue, 32 GB)",,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 8MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 665 AIE Processor,18 W Fast Charging,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","44,839 Ratings "
"₹46,990",,"vivo X60 (Midnight Black, 256 GB)",,4.4,"12 GB RAM | 256 GB ROM,16.66 cm (6.56 inch) Full HD+ Display,48MP + 13MP + 13MP | 32MP Front Camera,4300 mAh Lithium-ion Battery,Qualcomm Snapdragon 870 Processor,AMOLED Display,1 Year for Handset and 6 Months for In-box Accessories","1,073 Ratings "
"₹20,990",,"vivo S1 Pro (Jazzy Blue, 128 GB)",,4.4,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 32MP Front Camera,4500 mAh Lithium Polymer Battery,Qualcomm Snapdragon 665 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","34,903 Ratings "
"₹10,990",,"vivo U10 (Thunder Black, 32 GB)",,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 8MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 665 AIE Processor,18 W Fast Charging,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","44,839 Ratings "
"₹20,140",8% off,"VIVO Y565G (Orange Shimmer, 128 GB)","₹,21,999",4.7,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,MTK Dimensity 700 Processor,1 Year Manufacturer Warranty for Handset and 6 Months Manufacturer Warranty for In-Box Accessories",6 Ratings 
"₹30,990",,"vivo V19 (Mystic Silver, 128 GB)",,4.4,"8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.36 cm (6.44 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 32MP + 8MP Dual Front Camera,4500 mAh Lithium-ion Battery,Qualcomm Snapdragon 712 AIE Processor,1 Year for Handset and 6 Months for In-box Accessories","13,509 Ratings "
"₹20,990",,"vivo S1 Pro (Mystic Black, 128 GB)",,4.4,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 32MP Front Camera,4500 mAh Lithium Polymer Battery,Qualcomm Snapdragon 665 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","34,903 Ratings "
"₹23,990",,"vivo V9 (Pearl Black, 64 GB)",,4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 5MP | 24MP Front Camera,3260 mAh Li-ion Battery,Qualcomm Snapdragon 626 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","90,448 Ratings "
"₹10,990",,"vivo Y91 (Nebula Purple, 32 GB)",,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4030 mAh Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","15,994 Ratings "
"₹20,999",4% off,"vivo Y565G (Black Engine, 128 GB)","₹,21,999",4.7,"8 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,MTK Dimensity 700 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories",6 Ratings 
"₹32,990",,"vivo V15 Pro (Topaz Blue, 128 GB)",,4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.23 cm (6.39 inch) Full HD+ Display,48MP + 5MP + 8MP | 32MP Front Camera,3700 mAh Li-ion Battery,Qualcomm Snapdragon 675AIE Octa Core 2.0GHz Processor,In-display Fingerprint Scanning,Dual-Engine Fast Charging,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","31,223 Ratings "
"₹10,990",,"vivo Y91 (Starry Black, 32 GB)",,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4030 mAh Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","15,994 Ratings "
"₹15,990",,"vivo Z1Pro (Mirror Black, 64 GB)",,4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,16MP + 2MP + 8MP | 32MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 712 AIE Octa Core 2.3GHz Processor,Fast Charging,Triple Card Slot,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","3,59,849 Ratings "
"₹27,990",,"vivo V17 (Glacier ice white, 128 GB)",,4.5,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.36 cm (6.44 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 32MP Front Camera,4500 mAh Li-ion Battery,Qualcomm Snapdragon 675AIE Processor,FHD+ E3 Super Amoled Display,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","8,585 Ratings "
"₹14,990",6% off,"vivo Y69 (Gold, 32 GB)","₹,15,990",4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 16MP Front Camera,3000 mAh Battery,Mediatek MT6750 Octa Core 1.5GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","5,645 Ratings "
"₹34,990",7% off,"vivo V23 5G (Stardust Black, 256 GB)","₹,37,990",4.3,"12 GB RAM | 256 GB ROM,16.36 cm (6.44 inch) Full HD+ Display,64MP + 8MP + 2MP | 50MP + 8MP Dual Front Camera,4200 mAh Lithium Battery,Mediatek Dimensity 920 Processor,1 Year for Handset and 6 Months for Accessories","2,958 Ratings "
"₹26,990",,"vivo V15 (Frozen Black, 64 GB)",,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,12MP + 5MP + 8MP | 32MP Front Camera,4000 mAh Li-ion Battery,MTK Helio P70 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","36,693 Ratings "
"₹10,999",,"vivo U10 (Electric Blue, 64 GB)",,4.4,"3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 8MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 665 AIE Processor,18 W Fast Charging,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","44,839 Ratings "
"₹15,990",,"vivo Z1Pro (Sonic Black, 64 GB)",,4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,16MP + 2MP + 8MP | 32MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 712 AIE Octa Core 2.3GHz Processor,Fast Charging,Triple Card Slot,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","3,59,849 Ratings "
"₹15,990",,"vivo Z1Pro (Sonic Blue, 64 GB)",,4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,16MP + 2MP + 8MP | 32MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 712 AIE Octa Core 2.3GHz Processor,Fast Charging,Triple Card Slot,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","3,59,849 Ratings "
"₹19,990",,"vivo Z1x (Phantom Purple, 64 GB)",,4.5,"6 GB RAM | 64 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Li-ion Battery,Qualcomm Snapdragon 712 AIE Processor,22.5 W Vivo Flash Charge,Brand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories","1,66,325 Ratings "
